Date,Open,High,Low,Close,Volume,Stock
2024-03-21,354.4200134277344,358.1300048828125,352.8599853515625,354.42999267578125,18918405,KOTAKBANK.NS
2024-03-22,353.9800109863281,356.5,353.0,355.2799987792969,35306415,KOTAKBANK.NS
2024-03-26,353.0,355.0799865722656,350.0,350.739990234375,26518150,KOTAKBANK.NS
2024-03-27,351.6000061035156,355.9599914550781,350.7799987792969,355.1199951171875,41155650,KOTAKBANK.NS
2024-03-28,355.5899963378906,360.7799987792969,354.8399963378906,357.1000061035156,33150360,KOTAKBANK.NS
2024-04-01,359.0,363.5299987792969,357.29998779296875,358.1400146484375,14429400,KOTAKBANK.NS
2024-04-02,358.7799987792969,359.6000061035156,350.8900146484375,351.4800109863281,34255950,KOTAKBANK.NS
2024-04-03,350.70001220703125,351.3399963378906,345.79998779296875,346.2300109863281,63417755,KOTAKBANK.NS
2024-04-04,349.3999938964844,350.3399963378906,344.6600036621094,349.8299865722656,65626460,KOTAKBANK.NS
2024-04-05,349.80999755859375,357.44000244140625,348.0199890136719,357.0299987792969,32790115,KOTAKBANK.NS
2024-04-08,358.760009765625,360.3699951171875,357.0199890136719,357.67999267578125,13174055,KOTAKBANK.NS
2024-04-09,358.07000732421875,358.6000061035156,355.1400146484375,356.1199951171875,11866155,KOTAKBANK.NS
2024-04-10,357.7799987792969,365.9800109863281,356.79998779296875,365.19000244140625,27629090,KOTAKBANK.NS
2024-04-12,362.20001220703125,363.6199951171875,359.8699951171875,362.6099853515625,19831135,KOTAKBANK.NS
2024-04-15,357.989990234375,361.94000244140625,356.0,359.6300048828125,21599340,KOTAKBANK.NS
2024-04-16,355.6000061035156,360.9200134277344,355.1300048828125,358.5199890136719,20483890,KOTAKBANK.NS
2024-04-18,358.010009765625,362.6000061035156,356.6199951171875,357.3500061035156,21253700,KOTAKBANK.NS
2024-04-19,352.79998779296875,361.0,352.6000061035156,358.5299987792969,19351900,KOTAKBANK.NS
2024-04-22,362.6000061035156,364.5,360.0,361.989990234375,30755695,KOTAKBANK.NS
2024-04-23,362.0,365.79998779296875,360.6199951171875,362.6099853515625,29780025,KOTAKBANK.NS
2024-04-24,362.3999938964844,369.1000061035156,361.55999755859375,368.55999755859375,16475385,KOTAKBANK.NS
2024-04-25,333.0,339.55999755859375,320.3999938964844,328.489990234375,330895395,KOTAKBANK.NS
2024-04-26,328.489990234375,331.0,321.0,321.70001220703125,110734245,KOTAKBANK.NS
2024-04-29,322.0199890136719,329.45001220703125,321.8999938964844,328.0799865722656,56137045,KOTAKBANK.NS
2024-04-30,328.0799865722656,329.3999938964844,324.0,324.7900085449219,91032240,KOTAKBANK.NS
2024-05-02,318.0,318.8999938964844,310.4800109863281,315.1300048828125,133202390,KOTAKBANK.NS
2024-05-03,316.6000061035156,317.5799865722656,308.7699890136719,309.3399963378906,80617945,KOTAKBANK.NS
2024-05-06,321.0,326.6000061035156,318.79998779296875,324.8599853515625,108041055,KOTAKBANK.NS
2024-05-07,325.739990234375,329.4700012207031,323.6000061035156,328.7799987792969,49333925,KOTAKBANK.NS
2024-05-08,328.0,331.489990234375,327.2200012207031,329.6700134277344,49268765,KOTAKBANK.NS
2024-05-09,329.6000061035156,332.3699951171875,327.3999938964844,328.6199951171875,23280220,KOTAKBANK.NS
2024-05-10,328.6000061035156,330.6199951171875,323.17999267578125,325.5899963378906,58847010,KOTAKBANK.NS
2024-05-13,325.3999938964844,328.7300109863281,323.20001220703125,328.239990234375,29196240,KOTAKBANK.NS
2024-05-14,328.3999938964844,330.0,326.5,329.260009765625,21410130,KOTAKBANK.NS
2024-05-15,329.94000244140625,330.79998779296875,327.4100036621094,330.1600036621094,26304500,KOTAKBANK.NS
2024-05-16,331.0,335.0,329.44000244140625,334.4100036621094,34991785,KOTAKBANK.NS
2024-05-17,334.79998779296875,341.1300048828125,333.0,339.30999755859375,48087255,KOTAKBANK.NS
2024-05-21,338.3999938964844,343.0,338.0,339.6499938964844,29050835,KOTAKBANK.NS
2024-05-22,340.55999755859375,340.989990234375,336.2200012207031,339.9100036621094,30293485,KOTAKBANK.NS
2024-05-23,340.0,342.7200012207031,339.4100036621094,341.80999755859375,28406475,KOTAKBANK.NS
2024-05-24,342.20001220703125,343.57000732421875,338.94000244140625,340.69000244140625,24680885,KOTAKBANK.NS
2024-05-27,340.69000244140625,344.3999938964844,340.5,342.20001220703125,17271435,KOTAKBANK.NS
2024-05-28,342.4599914550781,343.20001220703125,339.6000061035156,340.7300109863281,18580705,KOTAKBANK.NS
2024-05-29,339.6000061035156,342.17999267578125,336.44000244140625,337.57000732421875,24762360,KOTAKBANK.NS
2024-05-30,336.8699951171875,341.5199890136719,336.6000061035156,338.0199890136719,27902445,KOTAKBANK.NS
2024-05-31,340.6000061035156,340.6000061035156,332.1099853515625,336.0799865722656,64022380,KOTAKBANK.NS
2024-06-03,344.2900085449219,347.7699890136719,340.0199890136719,343.6099853515625,49005355,KOTAKBANK.NS
2024-06-04,340.6499938964844,343.1000061035156,320.489990234375,327.5899963378906,76147340,KOTAKBANK.NS
2024-06-05,332.510009765625,344.95001220703125,329.0,343.6199951171875,72131590,KOTAKBANK.NS
2024-06-06,344.20001220703125,347.70001220703125,340.760009765625,346.94000244140625,31799505,KOTAKBANK.NS
2024-06-07,346.010009765625,351.7300109863281,344.3999938964844,350.739990234375,23040730,KOTAKBANK.NS
2024-06-10,350.0199890136719,354.69000244140625,347.2300109863281,349.1300048828125,24240220,KOTAKBANK.NS
2024-06-11,349.32000732421875,349.44000244140625,343.4200134277344,344.0,20528235,KOTAKBANK.NS
2024-06-12,344.0199890136719,346.79998779296875,342.5799865722656,343.1499938964844,29407880,KOTAKBANK.NS
2024-06-13,346.2799987792969,347.510009765625,343.79998779296875,345.2699890136719,30080725,KOTAKBANK.NS
2024-06-14,344.6000061035156,346.9800109863281,342.0799865722656,343.44000244140625,15768330,KOTAKBANK.NS
2024-06-18,343.7200012207031,344.92999267578125,340.6499938964844,343.8800048828125,28536650,KOTAKBANK.NS
2024-06-19,345.79998779296875,352.6099853515625,343.0,349.3399963378906,49798990,KOTAKBANK.NS
2024-06-20,353.0,357.9700012207031,352.05999755859375,353.25,46215520,KOTAKBANK.NS
2024-06-21,354.0,357.79998779296875,349.05999755859375,355.1300048828125,95158445,KOTAKBANK.NS
2024-06-24,351.42999267578125,355.0400085449219,349.95001220703125,354.510009765625,21144440,KOTAKBANK.NS
2024-06-25,355.30999755859375,359.6499938964844,352.6000061035156,356.3800048828125,29669295,KOTAKBANK.NS
2024-06-26,356.0,363.20001220703125,355.2200012207031,359.6300048828125,33429660,KOTAKBANK.NS
2024-06-27,358.20001220703125,367.6000061035156,357.0,366.1099853515625,66713845,KOTAKBANK.NS
2024-06-28,364.44000244140625,369.5899963378906,359.7799987792969,360.5,24845035,KOTAKBANK.NS
2024-07-01,360.5,362.6300048828125,358.0,361.6199951171875,14507550,KOTAKBANK.NS
2024-07-02,364.19000244140625,364.19000244140625,347.4200134277344,353.9200134277344,48125085,KOTAKBANK.NS
2024-07-03,353.1600036621094,363.1700134277344,350.44000244140625,362.1400146484375,44905015,KOTAKBANK.NS
2024-07-04,361.32000732421875,367.7099914550781,360.260009765625,366.7699890136719,25344465,KOTAKBANK.NS
2024-07-05,364.0,371.5899963378906,363.69000244140625,370.5400085449219,17328265,KOTAKBANK.NS
2024-07-08,370.79998779296875,371.45001220703125,367.0899963378906,370.6400146484375,19306015,KOTAKBANK.NS
2024-07-09,372.239990234375,374.0,366.0,369.57000732421875,19601055,KOTAKBANK.NS
2024-07-10,368.6000061035156,368.8999938964844,364.0400085449219,365.9700012207031,28148945,KOTAKBANK.NS
2024-07-11,366.1700134277344,370.3999938964844,364.30999755859375,368.8999938964844,23076860,KOTAKBANK.NS
2024-07-12,368.8999938964844,370.20001220703125,365.25,366.57000732421875,21204275,KOTAKBANK.NS
2024-07-15,367.79998779296875,371.5799865722656,365.3299865722656,368.7099914550781,29549980,KOTAKBANK.NS
2024-07-16,368.4200134277344,369.82000732421875,360.17999267578125,361.05999755859375,32713510,KOTAKBANK.NS
2024-07-18,361.0,366.239990234375,358.6300048828125,365.3500061035156,37954190,KOTAKBANK.NS
2024-07-19,363.70001220703125,366.20001220703125,361.19000244140625,364.32000732421875,20694325,KOTAKBANK.NS
2024-07-22,364.20001220703125,364.20001220703125,349.7799987792969,351.510009765625,53711805,KOTAKBANK.NS
2024-07-23,353.79998779296875,356.1000061035156,347.8299865722656,353.7799987792969,30775980,KOTAKBANK.NS
2024-07-24,353.5899963378906,356.17999267578125,345.80999755859375,349.239990234375,37436035,KOTAKBANK.NS
2024-07-25,346.3999938964844,355.79998779296875,346.3999938964844,355.0299987792969,15481985,KOTAKBANK.NS
2024-07-26,351.6199951171875,365.9700012207031,351.6199951171875,362.7699890136719,26546755,KOTAKBANK.NS
2024-07-29,364.94000244140625,365.3999938964844,356.70001220703125,358.7799987792969,40031835,KOTAKBANK.NS
2024-07-30,358.7799987792969,361.3299865722656,356.260009765625,357.2200012207031,28397685,KOTAKBANK.NS
2024-07-31,358.6000061035156,363.20001220703125,354.6300048828125,361.5799865722656,29031285,KOTAKBANK.NS
2024-08-01,361.4200134277344,363.6499938964844,357.25,358.5299987792969,19080220,KOTAKBANK.NS
2024-08-02,356.2200012207031,362.0,355.0,360.69000244140625,16212945,KOTAKBANK.NS
2024-08-05,354.0400085449219,361.1199951171875,353.7099914550781,354.7300109863281,24559090,KOTAKBANK.NS
2024-08-06,357.0,358.44000244140625,352.0,354.1099853515625,19620110,KOTAKBANK.NS
2024-08-07,357.0,357.32000732421875,352.010009765625,355.30999755859375,17688725,KOTAKBANK.NS
2024-08-08,353.3299865722656,356.3599853515625,352.5299987792969,354.54998779296875,12361105,KOTAKBANK.NS
2024-08-09,357.010009765625,357.0899963378906,353.0,353.92999267578125,12322215,KOTAKBANK.NS
2024-08-12,352.20001220703125,358.2099914550781,350.25,354.510009765625,22722215,KOTAKBANK.NS
2024-08-13,352.6000061035156,358.29998779296875,349.2200012207031,350.4100036621094,17651595,KOTAKBANK.NS
2024-08-14,351.0,352.0,348.9100036621094,349.5799865722656,12928245,KOTAKBANK.NS
2024-08-16,352.3999938964844,357.1499938964844,349.20001220703125,355.4599914550781,14809355,KOTAKBANK.NS
2024-08-19,356.1099853515625,358.0,354.20001220703125,356.2699890136719,10861395,KOTAKBANK.NS
2024-08-20,356.6000061035156,362.6099853515625,355.25,361.1300048828125,15577430,KOTAKBANK.NS
2024-08-21,360.0,363.3999938964844,357.4700012207031,362.5899963378906,28585950,KOTAKBANK.NS
2024-08-22,362.79998779296875,364.8599853515625,361.1600036621094,364.29998779296875,16089940,KOTAKBANK.NS
2024-08-23,364.29998779296875,365.5799865722656,362.5400085449219,363.6000061035156,9075930,KOTAKBANK.NS
2024-08-26,364.0,364.5899963378906,361.94000244140625,362.5,11781285,KOTAKBANK.NS
2024-08-27,362.2099914550781,362.6199951171875,358.3399963378906,360.6700134277344,22708480,KOTAKBANK.NS
2024-08-28,359.20001220703125,361.17999267578125,357.1700134277344,358.260009765625,21403980,KOTAKBANK.NS
2024-08-29,356.6499938964844,359.70001220703125,354.6000061035156,355.45001220703125,27655790,KOTAKBANK.NS
2024-08-30,355.4599914550781,358.0,354.8699951171875,356.1600036621094,37290860,KOTAKBANK.NS
2024-09-02,356.3999938964844,358.69000244140625,354.5400085449219,356.04998779296875,20242600,KOTAKBANK.NS
2024-09-03,356.010009765625,357.2900085449219,354.4700012207031,356.760009765625,25981365,KOTAKBANK.NS
2024-09-04,354.0,357.6600036621094,352.70001220703125,356.760009765625,15962215,KOTAKBANK.NS
2024-09-05,356.25,357.2699890136719,352.0,355.5899963378906,17865025,KOTAKBANK.NS
2024-09-06,353.510009765625,356.3900146484375,351.29998779296875,352.8299865722656,16274400,KOTAKBANK.NS
2024-09-09,353.5400085449219,358.7900085449219,351.69000244140625,358.0299987792969,17182305,KOTAKBANK.NS
2024-09-10,359.6000061035156,359.92999267578125,355.6099853515625,358.32000732421875,17488060,KOTAKBANK.NS
2024-09-11,359.0,361.0899963378906,357.0,357.8500061035156,18669360,KOTAKBANK.NS
2024-09-12,360.7799987792969,366.8299865722656,359.0299987792969,365.489990234375,31827540,KOTAKBANK.NS
2024-09-13,367.3999938964844,367.3999938964844,363.3500061035156,364.07000732421875,10283600,KOTAKBANK.NS
2024-09-16,366.6000061035156,369.1400146484375,365.6600036621094,366.260009765625,13653170,KOTAKBANK.NS
2024-09-17,367.8800048828125,370.67999267578125,366.1300048828125,369.3299865722656,18374310,KOTAKBANK.NS
2024-09-18,370.0,371.8900146484375,367.1199951171875,367.94000244140625,34387495,KOTAKBANK.NS
2024-09-19,369.9800109863281,375.0,369.0199890136719,374.3900146484375,14462150,KOTAKBANK.NS
2024-09-20,374.79998779296875,385.260009765625,374.0,380.8999938964844,94247895,KOTAKBANK.NS
2024-09-23,382.989990234375,388.3999938964844,381.6400146484375,386.94000244140625,18431360,KOTAKBANK.NS
2024-09-24,387.0,387.7200012207031,381.9200134277344,382.94000244140625,18546930,KOTAKBANK.NS
2024-09-25,382.010009765625,384.5400085449219,378.8599853515625,379.5899963378906,16537335,KOTAKBANK.NS
2024-09-26,379.0,382.6600036621094,376.8599853515625,380.4599914550781,21022565,KOTAKBANK.NS
2024-09-27,380.0,382.0,373.260009765625,374.489990234375,33215560,KOTAKBANK.NS
2024-09-30,371.3399963378906,376.8900146484375,368.6199951171875,370.7900085449219,16234200,KOTAKBANK.NS
2024-10-01,369.3999938964844,376.95001220703125,369.3999938964844,375.8800048828125,24357630,KOTAKBANK.NS
2024-10-03,371.5799865722656,372.7300109863281,363.1600036621094,364.55999755859375,31816160,KOTAKBANK.NS
2024-10-04,363.1000061035156,370.0,359.6700134277344,361.79998779296875,18673160,KOTAKBANK.NS
2024-10-07,362.0,367.2799987792969,353.8800048828125,358.04998779296875,37233165,KOTAKBANK.NS
2024-10-08,360.0,362.79998779296875,356.3699951171875,360.67999267578125,25485515,KOTAKBANK.NS
2024-10-09,360.20001220703125,364.0,357.9800109863281,360.1600036621094,35394010,KOTAKBANK.NS
2024-10-10,361.9800109863281,376.79998779296875,361.05999755859375,375.2200012207031,29528990,KOTAKBANK.NS
2024-10-11,374.44000244140625,378.7200012207031,372.2300109863281,376.4800109863281,26057900,KOTAKBANK.NS
2024-10-14,377.010009765625,383.20001220703125,376.489990234375,382.1600036621094,21955690,KOTAKBANK.NS
2024-10-15,382.44000244140625,383.07000732421875,377.489990234375,379.0400085449219,21477465,KOTAKBANK.NS
2024-10-16,376.79998779296875,378.489990234375,373.6300048828125,375.2699890136719,15727780,KOTAKBANK.NS
2024-10-17,375.2699890136719,375.6600036621094,370.260009765625,372.80999755859375,17707160,KOTAKBANK.NS
2024-10-18,373.6000061035156,375.70001220703125,369.6000061035156,374.2099914550781,19173835,KOTAKBANK.NS
2024-10-21,370.0,371.0,347.0,357.8399963378906,65890685,KOTAKBANK.NS
2024-10-22,358.3900146484375,359.1000061035156,351.7699890136719,352.6300048828125,27471910,KOTAKBANK.NS
2024-10-23,352.2300109863281,357.4100036621094,351.6199951171875,353.55999755859375,14180685,KOTAKBANK.NS
2024-10-24,353.20001220703125,354.54998779296875,350.05999755859375,352.44000244140625,11584100,KOTAKBANK.NS
2024-10-25,353.0,357.29998779296875,351.3999938964844,353.7699890136719,14146135,KOTAKBANK.NS
2024-10-28,353.6000061035156,356.1300048828125,349.010009765625,349.9700012207031,16510740,KOTAKBANK.NS
2024-10-29,348.70001220703125,353.42999267578125,346.1400146484375,352.0400085449219,20790595,KOTAKBANK.NS
2024-10-30,345.3999938964844,352.0,345.32000732421875,346.9200134277344,21929745,KOTAKBANK.NS
2024-10-31,345.4700012207031,349.32000732421875,344.7900085449219,346.2200012207031,14723350,KOTAKBANK.NS
2024-11-01,347.9200134277344,350.8299865722656,347.2699890136719,348.8800048828125,912445,KOTAKBANK.NS
2024-11-04,348.79998779296875,348.79998779296875,344.8500061035156,345.8699951171875,14424150,KOTAKBANK.NS
2024-11-05,344.29998779296875,352.1000061035156,342.20001220703125,351.42999267578125,20143075,KOTAKBANK.NS
2024-11-06,352.0199890136719,353.69000244140625,349.32000732421875,352.5199890136719,18261260,KOTAKBANK.NS
2024-11-07,352.6000061035156,353.0,346.6000061035156,349.3800048828125,15304920,KOTAKBANK.NS
2024-11-08,349.0,352.82000732421875,347.7799987792969,349.1600036621094,18234125,KOTAKBANK.NS
2024-11-11,349.0,352.6600036621094,347.44000244140625,348.79998779296875,16025150,KOTAKBANK.NS
2024-11-12,348.9599914550781,349.8800048828125,343.0400085449219,344.2799987792969,16141950,KOTAKBANK.NS
2024-11-13,342.79998779296875,345.6300048828125,335.80999755859375,337.57000732421875,17967450,KOTAKBANK.NS
2024-11-14,338.0,342.5199890136719,337.9599914550781,341.5799865722656,16638790,KOTAKBANK.NS
2024-11-18,342.79998779296875,345.6499938964844,339.94000244140625,344.54998779296875,10412075,KOTAKBANK.NS
2024-11-19,345.9599914550781,347.9599914550781,342.70001220703125,345.54998779296875,13798315,KOTAKBANK.NS
2024-11-21,343.0199890136719,348.1499938964844,340.75,347.4200134277344,16470295,KOTAKBANK.NS
2024-11-22,346.79998779296875,354.44000244140625,346.5799865722656,352.2900085449219,17768630,KOTAKBANK.NS
2024-11-25,356.3999938964844,358.9200134277344,353.3800048828125,358.1499938964844,34357160,KOTAKBANK.NS
2024-11-26,359.0,359.19000244140625,355.0,356.7200012207031,11563695,KOTAKBANK.NS
2024-11-27,356.19000244140625,361.1000061035156,355.82000732421875,356.6400146484375,16012220,KOTAKBANK.NS
2024-11-28,356.6499938964844,357.7799987792969,350.70001220703125,351.8399963378906,19856975,KOTAKBANK.NS
2024-11-29,351.3999938964844,354.7200012207031,351.3999938964844,353.04998779296875,14939970,KOTAKBANK.NS
2024-12-02,353.0,354.5199890136719,349.20001220703125,350.7900085449219,21326400,KOTAKBANK.NS
2024-12-03,352.0,352.239990234375,348.0,349.9800109863281,19858250,KOTAKBANK.NS
2024-12-04,350.3999938964844,353.3999938964844,349.2799987792969,351.5,15933930,KOTAKBANK.NS
2024-12-05,352.79998779296875,357.7300109863281,349.6000061035156,355.0299987792969,28486145,KOTAKBANK.NS
2024-12-06,354.7799987792969,357.010009765625,352.20001220703125,355.3900146484375,12979410,KOTAKBANK.NS
2024-12-09,353.6199951171875,360.989990234375,353.6199951171875,357.25,12770115,KOTAKBANK.NS
2024-12-10,356.6499938964844,360.55999755859375,356.6499938964844,358.94000244140625,9899420,KOTAKBANK.NS
2024-12-11,359.20001220703125,361.3599853515625,357.989990234375,358.94000244140625,11967140,KOTAKBANK.NS
2024-12-12,358.0,359.2900085449219,353.07000732421875,353.739990234375,17441295,KOTAKBANK.NS
2024-12-13,351.6700134277344,361.79998779296875,349.6099853515625,361.1300048828125,19467655,KOTAKBANK.NS
2024-12-16,360.6000061035156,362.6000061035156,358.7699890136719,360.8900146484375,14946965,KOTAKBANK.NS
2024-12-17,359.2200012207031,361.3699951171875,355.0,356.80999755859375,17964305,KOTAKBANK.NS
2024-12-18,356.3999938964844,357.3399963378906,354.07000732421875,356.0,17647150,KOTAKBANK.NS
2024-12-19,352.69000244140625,353.6000061035156,349.0799865722656,352.4200134277344,20370400,KOTAKBANK.NS
2024-12-20,351.0,353.7699890136719,346.6700134277344,348.7099914550781,73428440,KOTAKBANK.NS
2024-12-23,349.5,352.8399963378906,348.0,349.07000732421875,13740180,KOTAKBANK.NS
2024-12-24,348.510009765625,350.92999267578125,347.6099853515625,349.80999755859375,13563125,KOTAKBANK.NS
2024-12-26,351.3599853515625,353.8900146484375,348.4100036621094,350.55999755859375,5660030,KOTAKBANK.NS
2024-12-27,352.0,355.44000244140625,350.79998779296875,351.9800109863281,12241355,KOTAKBANK.NS
2024-12-30,353.0,356.20001220703125,346.70001220703125,348.1400146484375,27513860,KOTAKBANK.NS
2024-12-31,347.010009765625,359.32000732421875,347.010009765625,357.2099914550781,23658490,KOTAKBANK.NS
2020-01-01,7377.0,7409.9501953125,7282.0498046875,7311.7001953125,634725,MARUTI.NS
2020-01-02,7327.60009765625,7368.0,7312.0,7329.85009765625,616838,MARUTI.NS
2020-01-03,7328.9501953125,7332.0,7226.0,7254.25,571967,MARUTI.NS
2020-01-06,7200.0,7210.0,7026.5,7042.39990234375,748516,MARUTI.NS
2020-01-07,7100.0,7165.60009765625,7026.39990234375,7073.60009765625,590500,MARUTI.NS
2020-01-08,7060.0,7116.64990234375,6980.4501953125,7035.2001953125,793313,MARUTI.NS
2020-01-09,7140.0,7240.0,7102.0,7227.89990234375,798184,MARUTI.NS
2020-01-10,7261.39990234375,7349.89990234375,7234.39990234375,7330.5,747847,MARUTI.NS
2020-01-13,7332.0,7370.0,7279.7998046875,7352.7001953125,537399,MARUTI.NS
2020-01-14,7355.0,7412.39990234375,7325.60009765625,7386.7998046875,548522,MARUTI.NS
2020-01-15,7388.9501953125,7505.0,7353.0,7482.9501953125,692726,MARUTI.NS
2020-01-16,7456.5,7521.0,7421.2001953125,7462.64990234375,640207,MARUTI.NS
2020-01-17,7469.0,7569.89990234375,7432.5498046875,7520.14990234375,750738,MARUTI.NS
2020-01-20,7521.25,7529.5,7421.0498046875,7449.60009765625,407828,MARUTI.NS
2020-01-21,7411.5,7434.64990234375,7287.7998046875,7302.64990234375,442561,MARUTI.NS
2020-01-22,7340.0,7374.9501953125,7107.9501953125,7135.60009765625,1048435,MARUTI.NS
2020-01-23,7145.39990234375,7220.0,7123.14990234375,7147.10009765625,589326,MARUTI.NS
2020-01-24,7148.7998046875,7210.0,7111.25,7128.4501953125,645723,MARUTI.NS
2020-01-27,7101.5,7225.0,7061.0,7148.7998046875,573149,MARUTI.NS
2020-01-28,7179.9501953125,7219.9501953125,6963.0,6997.0498046875,1614448,MARUTI.NS
2020-01-29,7010.0,7116.25,6975.0,7010.2998046875,1001252,MARUTI.NS
2020-01-30,7020.0,7049.0,6981.0,7020.4501953125,579174,MARUTI.NS
2020-01-31,7035.0,7064.0,6895.5498046875,6913.5,868935,MARUTI.NS
2020-02-03,6780.0,7044.85009765625,6780.0,7011.2998046875,1010531,MARUTI.NS
2020-02-04,7020.0,7215.0,7001.0,7199.60009765625,973311,MARUTI.NS
2020-02-05,7215.0,7231.60009765625,7025.60009765625,7040.89990234375,718489,MARUTI.NS
2020-02-06,7075.0,7120.35009765625,6976.7998046875,7021.60009765625,875714,MARUTI.NS
2020-02-07,7039.0,7050.0,6935.0,6971.75,645814,MARUTI.NS
2020-02-10,6975.0,6989.10009765625,6851.10009765625,6892.89990234375,593773,MARUTI.NS
2020-02-11,6950.0,7089.0,6912.2998046875,7033.75,743160,MARUTI.NS
2020-02-12,7056.10009765625,7110.0,7007.9501953125,7043.2998046875,599364,MARUTI.NS
2020-02-13,7050.0,7056.0,6925.0,7005.0498046875,723169,MARUTI.NS
2020-02-14,7000.0498046875,7088.9501953125,6901.0,6913.7998046875,614859,MARUTI.NS
2020-02-17,6920.0,6980.0,6880.0,6906.75,463548,MARUTI.NS
2020-02-18,6925.0,6930.0,6735.7998046875,6781.10009765625,830678,MARUTI.NS
2020-02-19,6850.0,6854.9501953125,6624.60009765625,6756.60009765625,1033939,MARUTI.NS
2020-02-20,6761.0,6807.5498046875,6720.0,6757.60009765625,682513,MARUTI.NS
2020-02-24,6710.0,6710.0,6439.7998046875,6470.39990234375,1091346,MARUTI.NS
2020-02-25,6505.39990234375,6510.0,6376.5498046875,6414.5498046875,964897,MARUTI.NS
2020-02-26,6350.0,6368.85009765625,6186.0498046875,6234.85009765625,1580738,MARUTI.NS
2020-02-27,6230.0,6338.0498046875,6166.7998046875,6289.7998046875,1492657,MARUTI.NS
2020-02-28,6163.0498046875,6367.35009765625,6103.2001953125,6283.10009765625,1468843,MARUTI.NS
2020-03-02,6400.9501953125,6439.5498046875,6250.0,6285.14990234375,1219764,MARUTI.NS
2020-03-03,6318.0,6422.14990234375,6280.5,6386.0498046875,849199,MARUTI.NS
2020-03-04,6390.0,6424.0,6209.0,6384.35009765625,904360,MARUTI.NS
2020-03-05,6411.89990234375,6464.0,6330.2001953125,6365.9501953125,645853,MARUTI.NS
2020-03-06,6196.39990234375,6480.0,6100.14990234375,6445.9501953125,1140899,MARUTI.NS
2020-03-09,6301.0,6374.0,6079.39990234375,6201.10009765625,1082030,MARUTI.NS
2020-03-11,6160.0,6310.9501953125,6105.0,6146.2998046875,937029,MARUTI.NS
2020-03-12,5939.2998046875,5939.2998046875,5555.5498046875,5643.14990234375,1345964,MARUTI.NS
2020-03-13,5325.2001953125,6063.5,4803.0498046875,5838.60009765625,1480205,MARUTI.NS
2020-03-16,5638.60009765625,5688.0,5400.0,5480.25,933412,MARUTI.NS
2020-03-17,5502.0,5746.9501953125,5502.0,5603.9501953125,1238640,MARUTI.NS
2020-03-18,5671.0,5688.7998046875,5312.5498046875,5352.64990234375,973395,MARUTI.NS
2020-03-19,4870.0,5096.60009765625,4652.5498046875,4819.5498046875,2554559,MARUTI.NS
2020-03-20,4869.0,5225.0,4812.60009765625,5079.2001953125,1614552,MARUTI.NS
2020-03-23,4575.0,4790.0,4141.0,4220.35009765625,1531965,MARUTI.NS
2020-03-24,4341.0,4570.0,4030.0,4486.4501953125,1746431,MARUTI.NS
2020-03-25,4439.0,5159.39990234375,4310.10009765625,5005.9501953125,1728819,MARUTI.NS
2020-03-26,5024.4501953125,5120.0,4750.0,4878.0,1338787,MARUTI.NS
2020-03-27,5100.0,5136.5,4555.0,4646.10009765625,1339426,MARUTI.NS
2020-03-30,4587.4501953125,4639.9501953125,4270.0,4328.4501953125,1528082,MARUTI.NS
2020-03-31,4450.0,4468.0498046875,4210.0,4288.2998046875,2140261,MARUTI.NS
2020-04-01,4290.0,4424.85009765625,4190.10009765625,4246.35009765625,1323842,MARUTI.NS
2020-04-03,4250.0,4267.0,4001.10009765625,4011.5,1724808,MARUTI.NS
2020-04-07,4150.0,4612.89990234375,4120.0,4553.64990234375,2688172,MARUTI.NS
2020-04-08,4406.5,4925.0,4406.5,4698.10009765625,2798833,MARUTI.NS
2020-04-09,4794.4501953125,5399.0,4736.2001953125,5326.64990234375,3786650,MARUTI.NS
2020-04-13,5285.0,5343.39990234375,5001.0,5283.14990234375,2192268,MARUTI.NS
2020-04-15,5307.5,5350.0,5041.0,5094.2998046875,2094519,MARUTI.NS
2020-04-16,5017.0,5228.0,4970.0,5130.7998046875,1752169,MARUTI.NS
2020-04-17,5325.0,5602.9501953125,5211.7001953125,5505.0,2192902,MARUTI.NS
2020-04-20,5512.0,5573.9501953125,5280.0,5331.35009765625,1555307,MARUTI.NS
2020-04-21,5131.2998046875,5131.2998046875,4884.5,5001.10009765625,1843169,MARUTI.NS
2020-04-22,5009.0,5248.25,4991.0,5180.85009765625,1991584,MARUTI.NS
2020-04-23,5169.0,5244.60009765625,5045.0,5156.35009765625,1454061,MARUTI.NS
2020-04-24,5100.0,5140.0,5030.0,5045.64990234375,1070808,MARUTI.NS
2020-04-27,5150.10009765625,5225.0,4991.5498046875,5056.35009765625,1432313,MARUTI.NS
2020-04-28,5090.0,5120.0,4990.25,5052.7001953125,1172062,MARUTI.NS
2020-04-29,5100.0,5100.0,5011.0498046875,5068.4501953125,1038094,MARUTI.NS
2020-04-30,5122.0,5425.0,5122.0,5358.7998046875,2341081,MARUTI.NS
2020-05-04,5096.0,5130.25,4840.0,4886.2998046875,1742771,MARUTI.NS
2020-05-05,4995.0,5029.5498046875,4800.0,4829.85009765625,1570620,MARUTI.NS
2020-05-06,4841.2001953125,5000.0,4710.0,4843.25,2214528,MARUTI.NS
2020-05-07,4899.5,4935.35009765625,4735.0,4749.2998046875,1530808,MARUTI.NS
